Commodity,date,Year,month_num,export_value,import_value
"335129 Lighting Equipment, Nesoi",2015-10-01,2015,10,146557216,745231619
"335129 Lighting Equipment, Nesoi",2015-11-01,2015,11,129809523,626221442
"335129 Lighting Equipment, Nesoi",2015-12-01,2015,12,124375530,598695844
"335129 Lighting Equipment, Nesoi",2016-01-01,2016,1,117764085,609792422
"335129 Lighting Equipment, Nesoi",2016-02-01,2016,2,129873932,669843149
"335129 Lighting Equipment, Nesoi",2016-03-01,2016,3,137357489,503717353
"335129 Lighting Equipment, Nesoi",2016-04-01,2016,4,118052390,557104469
"335129 Lighting Equipment, Nesoi",2016-05-01,2016,5,124850860,607026575
"335129 Lighting Equipment, Nesoi",2016-06-01,2016,6,126163176,661351344
"335129 Lighting Equipment, Nesoi",2016-07-01,2016,7,119711264,682036990
"335129 Lighting Equipment, Nesoi",2016-08-01,2016,8,129231160,1008058512
"335129 Lighting Equipment, Nesoi",2016-09-01,2016,9,130101772,905376709
"335129 Lighting Equipment, Nesoi",2016-10-01,2016,10,127451387,856193743
"335129 Lighting Equipment, Nesoi",2016-11-01,2016,11,117195009,691131811
"335129 Lighting Equipment, Nesoi",2016-12-01,2016,12,128739026,662107652
"335129 Lighting Equipment, Nesoi",2017-01-01,2017,1,103666166,718201652
"335129 Lighting Equipment, Nesoi",2017-02-01,2017,2,111862573,607761909
"335129 Lighting Equipment, Nesoi",2017-03-01,2017,3,132616883,569958804
"335129 Lighting Equipment, Nesoi",2017-04-01,2017,4,116314185,661674937
"335129 Lighting Equipment, Nesoi",2017-05-01,2017,5,116538854,714123849
"335129 Lighting Equipment, Nesoi",2017-06-01,2017,6,139464361,697097993
"335129 Lighting Equipment, Nesoi",2017-07-01,2017,7,122247258,746162918
"335129 Lighting Equipment, Nesoi",2017-08-01,2017,8,136581458,957611870
"335129 Lighting Equipment, Nesoi",2017-09-01,2017,9,132431110,895841409
"335129 Lighting Equipment, Nesoi",2017-10-01,2017,10,130686321,913313222
"335129 Lighting Equipment, Nesoi",2017-11-01,2017,11,120201045,686286101
"335129 Lighting Equipment, Nesoi",2017-12-01,2017,12,121147906,646851183
"335129 Lighting Equipment, Nesoi",2018-01-01,2018,1,114055203,732816279
"335129 Lighting Equipment, Nesoi",2018-02-01,2018,2,111894649,750687209
"335129 Lighting Equipment, Nesoi",2018-03-01,2018,3,128447352,608227581
"335129 Lighting Equipment, Nesoi",2018-04-01,2018,4,121915334,610852006
"335129 Lighting Equipment, Nesoi",2018-05-01,2018,5,122745541,731806868
"335129 Lighting Equipment, Nesoi",2018-06-01,2018,6,135403122,715734727
"335129 Lighting Equipment, Nesoi",2018-07-01,2018,7,135754800,786869810
"335129 Lighting Equipment, Nesoi",2018-08-01,2018,8,139918358,1021926927
"335129 Lighting Equipment, Nesoi",2018-09-01,2018,9,129615840,944494261
"335129 Lighting Equipment, Nesoi",2018-10-01,2018,10,144411558,925074016
"335129 Lighting Equipment, Nesoi",2018-11-01,2018,11,136894603,707196473
"335129 Lighting Equipment, Nesoi",2018-12-01,2018,12,117051204,753122375
"335129 Lighting Equipment, Nesoi",2019-01-01,2019,1,118543050,721405181
"335129 Lighting Equipment, Nesoi",2019-02-01,2019,2,124516124,628586753
"335129 Lighting Equipment, Nesoi",2019-03-01,2019,3,138709114,532945850
"335129 Lighting Equipment, Nesoi",2019-04-01,2019,4,127710575,622315993
"335129 Lighting Equipment, Nesoi",2019-05-01,2019,5,128174200,672124483
"335129 Lighting Equipment, Nesoi",2019-06-01,2019,6,130244120,636134158
"335129 Lighting Equipment, Nesoi",2019-07-01,2019,7,128245481,727607022
"335129 Lighting Equipment, Nesoi",2019-08-01,2019,8,127193413,873107229
"335129 Lighting Equipment, Nesoi",2019-09-01,2019,9,122845542,824692592
"335129 Lighting Equipment, Nesoi",2019-10-01,2019,10,128785857,736966368
"335129 Lighting Equipment, Nesoi",2019-11-01,2019,11,124461916,558875743
"335129 Lighting Equipment, Nesoi",2019-12-01,2019,12,106615068,568325818
"335129 Lighting Equipment, Nesoi",2020-01-01,2020,1,116607281,601686046
"335129 Lighting Equipment, Nesoi",2020-02-01,2020,2,105315629,471460651
"335129 Lighting Equipment, Nesoi",2020-03-01,2020,3,107224842,321290536
"335129 Lighting Equipment, Nesoi",2020-04-01,2020,4,75039289,464739787
"335129 Lighting Equipment, Nesoi",2020-05-01,2020,5,76546449,531385196
"335129 Lighting Equipment, Nesoi",2020-06-01,2020,6,85630202,576241507
"335129 Lighting Equipment, Nesoi",2020-07-01,2020,7,95196827,696476066
"335129 Lighting Equipment, Nesoi",2020-08-01,2020,8,100136936,833795204
"335129 Lighting Equipment, Nesoi",2020-09-01,2020,9,104198970,861629621
"335129 Lighting Equipment, Nesoi",2020-10-01,2020,10,117255366,830299032
"335129 Lighting Equipment, Nesoi",2020-11-01,2020,11,106634541,592689899
"335129 Lighting Equipment, Nesoi",2020-12-01,2020,12,103111609,595178284
"335129 Lighting Equipment, Nesoi",2021-01-01,2021,1,99013373,623017457
"335129 Lighting Equipment, Nesoi",2021-02-01,2021,2,99044763,596862922
"335129 Lighting Equipment, Nesoi",2021-03-01,2021,3,120007421,684710025
"335129 Lighting Equipment, Nesoi",2021-04-01,2021,4,120454943,597074599
"335129 Lighting Equipment, Nesoi",2021-05-01,2021,5,112533138,645738091
"335129 Lighting Equipment, Nesoi",2021-06-01,2021,6,123073465,673354864
"335129 Lighting Equipment, Nesoi",2021-07-01,2021,7,108180535,733312813
"335129 Lighting Equipment, Nesoi",2021-08-01,2021,8,114217342,936308082
"335129 Lighting Equipment, Nesoi",2021-09-01,2021,9,108322689,952565511
"335129 Lighting Equipment, Nesoi",2021-10-01,2021,10,122027483,951615235
"335129 Lighting Equipment, Nesoi",2021-11-01,2021,11,119877449,768427312
"335129 Lighting Equipment, Nesoi",2021-12-01,2021,12,124811273,696637963
"335129 Lighting Equipment, Nesoi",2022-01-01,2022,1,81934593,621745586
"335129 Lighting Equipment, Nesoi",2022-02-01,2022,2,81497729,642116871
"335129 Lighting Equipment, Nesoi",2022-03-01,2022,3,92281994,720145152
"335129 Lighting Equipment, Nesoi",2022-04-01,2022,4,86674914,615409609
"335129 Lighting Equipment, Nesoi",2022-05-01,2022,5,85831502,698562857
"335129 Lighting Equipment, Nesoi",2022-06-01,2022,6,95229238,733971154
"335129 Lighting Equipment, Nesoi",2022-07-01,2022,7,91225779,818004191
"335129 Lighting Equipment, Nesoi",2022-08-01,2022,8,90000184,960034783
"335129 Lighting Equipment, Nesoi",2022-09-01,2022,9,86700672,753111544
"335129 Lighting Equipment, Nesoi",2022-10-01,2022,10,94975371,567864037
"335129 Lighting Equipment, Nesoi",2022-11-01,2022,11,88594904,433759859
"335129 Lighting Equipment, Nesoi",2022-12-01,2022,12,87092217,456738526
335911 Storage Batteries,2015-01-01,2015,1,214345527,319324002
335911 Storage Batteries,2015-02-01,2015,2,210217869,302482737
335911 Storage Batteries,2015-03-01,2015,3,280097090,452055892
335911 Storage Batteries,2015-04-01,2015,4,245742220,484704149
335911 Storage Batteries,2015-05-01,2015,5,270437495,358911582
335911 Storage Batteries,2015-06-01,2015,6,249134390,351404898
335911 Storage Batteries,2015-07-01,2015,7,239823695,329003233
335911 Storage Batteries,2015-08-01,2015,8,230550298,389023995
335911 Storage Batteries,2015-09-01,2015,9,264839243,387985554
335911 Storage Batteries,2015-10-01,2015,10,339503590,394534111
335911 Storage Batteries,2015-11-01,2015,11,321981486,398637776
335911 Storage Batteries,2015-12-01,2015,12,267462376,437289923
335911 Storage Batteries,2016-01-01,2016,1,281760296,378745731
335911 Storage Batteries,2016-02-01,2016,2,282983814,342227778
335911 Storage Batteries,2016-03-01,2016,3,258805529,366361018
335911 Storage Batteries,2016-04-01,2016,4,247653028,340735668
335911 Storage Batteries,2016-05-01,2016,5,274603764,406271411
335911 Storage Batteries,2016-06-01,2016,6,243172638,400388827
335911 Storage Batteries,2016-07-01,2016,7,233380584,418781635
335911 Storage Batteries,2016-08-01,2016,8,305618371,401939874
335911 Storage Batteries,2016-09-01,2016,9,235950596,544757008
335911 Storage Batteries,2016-10-01,2016,10,274654999,564121005
335911 Storage Batteries,2016-11-01,2016,11,271855860,517934416
335911 Storage Batteries,2016-12-01,2016,12,245822353,476941853
335911 Storage Batteries,2017-01-01,2017,1,264509647,485167429
335911 Storage Batteries,2017-02-01,2017,2,267505067,406495534
335911 Storage Batteries,2017-03-01,2017,3,269159850,896190320
335911 Storage Batteries,2017-04-01,2017,4,281434897,505906638
335911 Storage Batteries,2017-05-01,2017,5,271948261,575633834
335911 Storage Batteries,2017-06-01,2017,6,263301301,611180088
335911 Storage Batteries,2017-07-01,2017,7,265682669,544293520
335911 Storage Batteries,2017-08-01,2017,8,304830609,600532892
335911 Storage Batteries,2017-09-01,2017,9,303525884,570741967
335911 Storage Batteries,2017-10-01,2017,10,307788131,560070761
335911 Storage Batteries,2017-11-01,2017,11,320873261,539377121
335911 Storage Batteries,2017-12-01,2017,12,260160203,530326805
335911 Storage Batteries,2018-01-01,2018,1,288487370,634913294
335911 Storage Batteries,2018-02-01,2018,2,325019411,547847764
335911 Storage Batteries,2018-03-01,2018,3,324062152,598496876
335911 Storage Batteries,2018-04-01,2018,4,304395794,617757410
335911 Storage Batteries,2018-05-01,2018,5,334637485,650594329
335911 Storage Batteries,2018-06-01,2018,6,301076369,627998887
335911 Storage Batteries,2018-07-01,2018,7,296977159,666907049
335911 Storage Batteries,2018-08-01,2018,8,326223742,625280798
335911 Storage Batteries,2018-09-01,2018,9,264396496,612731963
335911 Storage Batteries,2018-10-01,2018,10,321472102,773186747
335911 Storage Batteries,2018-11-01,2018,11,344739714,696783845
335911 Storage Batteries,2018-12-01,2018,12,296642431,687096414
335911 Storage Batteries,2019-01-01,2019,1,299273332,718988562
335911 Storage Batteries,2019-02-01,2019,2,289440279,568526627
335911 Storage Batteries,2019-03-01,2019,3,303100356,597437578
335911 Storage Batteries,2019-04-01,2019,4,334093265,637259983
335911 Storage Batteries,2019-05-01,2019,5,318896367,610639246
335911 Storage Batteries,2019-06-01,2019,6,269093221,633360026
335911 Storage Batteries,2019-07-01,2019,7,290850860,713859991
335911 Storage Batteries,2019-08-01,2019,8,348634582,726963215
335911 Storage Batteries,2019-09-01,2019,9,333598253,706926829
335911 Storage Batteries,2019-10-01,2019,10,351554356,726778717
335911 Storage Batteries,2019-11-01,2019,11,330051161,639487828
335911 Storage Batteries,2019-12-01,2019,12,297123519,665337929
335911 Storage Batteries,2020-01-01,2020,1,323987300,735257043
335911 Storage Batteries,2020-02-01,2020,2,352947840,674003134
335911 Storage Batteries,2020-03-01,2020,3,324356240,666427375
335911 Storage Batteries,2020-04-01,2020,4,210305913,659456570
335911 Storage Batteries,2020-05-01,2020,5,208076538,585773747
335911 Storage Batteries,2020-06-01,2020,6,266816889,708178078
335911 Storage Batteries,2020-07-01,2020,7,287162711,776105679
